country,month,debt_inf,debt_out,eq_inf,eq_out,fdi_inf,fdi_out,other_inf,other_out,port_inf,port_out
Poland,2/1/2017,0.42890,0.14793,0.08940,0.39378,1.80819,0.38952,-2.77986,1.07065,0.51830,0.54171
Poland,3/1/2017,2.07390,0.38038,0.09937,0.13142,-0.02030,1.22767,2.72567,2.49381,2.17327,0.51180
Poland,4/1/2017,0.97684,0.14154,0.11473,0.19194,0.81278,-0.07935,-4.42203,0.57795,1.09157,0.33348
Poland,5/1/2017,0.00000,-0.12495,0.07740,-0.25653,0.80720,-0.55177,0.33615,1.64867,0.07740,-0.38148
Poland,6/1/2017,0.45592,-0.16844,-0.14823,-0.34250,-2.60186,1.01402,0.71419,-3.78769,0.30769,-0.51094
Poland,7/1/2017,-0.03453,0.21986,0.28202,0.47196,0.62621,-1.01298,-4.49050,-0.08979,0.24749,0.69182
Poland,8/1/2017,-0.57617,-0.46164,0.19953,0.13224,1.96582,0.25503,-1.18304,0.78043,-0.37663,-0.32941
Poland,9/1/2017,0.81257,0.23710,0.10366,-0.00715,1.37852,0.83164,2.39840,0.88525,0.91623,0.22995
Poland,10/1/2017,-0.54665,0.26921,0.33034,-0.06231,3.10120,0.54430,-0.01058,2.76968,-0.21631,0.20690
Poland,11/1/2017,0.26645,0.12090,0.05986,-0.34744,2.00368,1.13976,1.59402,1.81822,0.32632,-0.22654
Poland,12/1/2017,0.73029,-0.01894,0.06392,-0.09469,1.35051,0.95992,-1.68429,0.27223,0.79421,-0.11363
Poland,1/1/2018,-1.77625,0.27937,0.59656,0.60876,0.40624,-1.16505,-0.49286,-2.88884,-1.17969,0.88812
Poland,2/1/2018,1.49038,0.23955,0.06421,-0.05680,3.04497,2.07567,-0.98782,0.72605,1.55459,0.18275
Poland,3/1/2018,0.84750,0.54896,-0.03084,-0.34911,4.25475,1.11396,3.43563,2.22915,0.81666,0.19985
Poland,4/1/2018,-1.00543,0.14363,0.37688,-0.05402,-1.45842,-2.25761,-5.26285,1.51858,-0.62855,0.08962
Poland,5/1/2018,-1.13397,0.00827,0.35791,-0.53273,2.71445,0.33665,0.19963,1.68088,-0.77606,-0.52446
Poland,6/1/2018,-1.64897,-0.01869,-0.24992,-0.19620,1.56139,0.97747,0.47180,1.07440,-1.89889,-0.21488
Poland,7/1/2018,-1.28426,-0.10167,0.06310,0.05025,3.06400,0.03856,0.66258,-2.76952,-1.22116,-0.05142
Poland,8/1/2018,-0.49892,0.10972,-0.02079,0.03927,1.95986,-0.67677,0.84192,0.63519,-0.51970,0.14898
Poland,9/1/2018,0.59693,0.55029,-0.05013,-0.02798,1.34075,0.84992,0.80328,1.83275,0.54679,0.52231
Poland,10/1/2018,0.83833,-0.23198,-0.40768,-0.32385,0.80618,0.23657,0.06776,4.22153,0.43065,-0.55583
Poland,11/1/2018,-1.07189,0.10912,0.07161,-0.16255,0.97414,-0.32623,0.71952,1.12646,-1.00028,-0.05342
Poland,12/1/2018,-0.05009,0.27550,0.20264,-0.25956,1.09744,1.11338,-0.41325,-3.34127,0.15255,0.01594
Poland,1/1/2019,-4.35650,0.94300,0.65644,0.03653,3.75257,-0.45551,-4.48665,-1.28092,-3.70006,0.97953
Poland,2/1/2019,-2.43936,0.06470,0.23043,-0.11692,2.41779,0.22362,0.16005,-0.39048,-2.20893,-0.05222
Poland,3/1/2019,3.21895,0.21701,-0.09946,-0.13563,3.49134,1.37777,-1.43428,1.55861,3.11948,0.08138
Poland,4/1/2019,-0.90805,0.04608,0.27197,0.06968,1.60257,-0.08541,2.49264,0.74510,-0.63608,0.11575
Poland,5/1/2019,-0.72252,0.19461,-0.13533,-0.09954,2.30291,1.42156,2.48186,0.35343,-0.85786,0.09507
Poland,6/1/2019,0.11858,-0.33880,0.12649,-0.00339,-2.82561,-0.34106,-2.98146,-2.72284,0.24507,-0.34219
Poland,7/1/2019,-2.68793,-0.69778,-0.01907,0.05946,2.59818,-0.14135,-0.48688,-0.20754,-2.70700,-0.63833
Poland,8/1/2019,-1.49870,0.06676,-0.33045,-0.14575,2.61021,0.53962,0.46841,0.58079,-1.82915,-0.07900
Poland,9/1/2019,-0.14195,-0.13645,-0.04071,-0.11114,1.37659,1.18842,5.21695,2.48578,-0.18266,-0.24759
Poland,10/1/2019,-2.51335,0.00553,-0.08953,-0.21442,0.95494,-0.63663,-1.36941,0.47968,-2.60288,-0.20889
Poland,11/1/2019,-0.75478,0.16908,-0.00111,-0.02652,1.26533,1.13604,-0.07404,3.49873,-0.75589,0.14256
Poland,12/1/2019,-0.10780,-0.05668,-0.22116,-0.07891,-0.56790,1.10023,4.08642,-3.82080,-0.32896,-0.13558
Poland,1/1/2020,-1.27099,0.64493,0.02220,-0.12987,2.11684,-0.40627,-5.07730,-1.18663,-1.24879,0.51506
Poland,2/1/2020,2.44272,-0.25845,-0.08179,0.02290,2.94326,0.74154,0.85168,4.35000,2.36093,-0.23555
Poland,3/1/2020,-1.92835,-0.40603,-0.63725,-0.68593,2.25472,0.03762,-3.40089,2.99265,-2.56560,-1.09196
Poland,4/1/2020,-7.27204,0.67018,-0.30739,0.29762,-1.10791,-2.17998,-1.43703,-3.54967,-7.57943,0.96780
Poland,5/1/2020,0.85361,0.19078,-0.11665,0.39683,1.33003,-0.37829,11.29977,0.21041,0.73697,0.58761
Poland,6/1/2020,-1.57227,0.47157,-0.25435,0.52221,-0.11367,0.49970,-6.09774,-0.82609,-1.82662,0.99378
Poland,7/1/2020,0.79671,0.59495,-0.01490,0.31754,2.13104,0.41841,-0.60756,-1.97285,0.78180,0.91249
Poland,8/1/2020,-0.57485,-0.14549,0.03548,0.21882,2.34670,1.46668,-0.26258,-0.51097,-0.53936,0.07333
Poland,9/1/2020,0.15212,-0.00708,-0.14858,0.05660,2.49645,1.51768,3.22522,2.95754,0.00354,0.04953
Poland,10/1/2020,0.14248,0.92671,-9.75927,-8.00006,4.48870,1.35532,11.45843,11.01333,-9.61679,-7.07335
Poland,11/1/2020,0.40130,0.49719,8.17644,-0.39539,1.47382,1.08317,-8.77544,4.07934,8.57774,0.10181
Poland,12/1/2020,0.45271,-0.17403,-0.39065,0.26895,-0.37848,0.99305,3.47689,-2.63596,0.06207,0.09492
Poland,1/1/2021,-0.03651,0.18135,0.02799,0.63410,3.19241,-0.62193,-2.54979,-3.58797,-0.00852,0.81545
Poland,2/1/2021,-0.56860,0.75370,-0.27704,0.50569,4.60446,1.01985,7.09300,1.41787,-0.84564,1.25939
Poland,3/1/2021,-2.34293,0.30938,0.02142,0.66159,5.19871,2.75226,-0.94122,1.09472,-2.32151,0.97097
Poland,4/1/2021,-2.20415,0.75708,0.13057,0.41567,1.48900,0.75947,-3.72071,0.65286,-2.07358,1.17275
Poland,5/1/2021,-2.18626,-0.70932,0.05223,0.55021,2.36116,1.16479,5.98914,-0.64616,-2.13403,-0.15911
Poland,6/1/2021,0.82884,-0.13372,0.03373,0.24335,0.75535,0.69150,-1.43119,0.78667,0.86257,0.10963
Poland,7/1/2021,1.25666,0.22343,0.05083,0.28254,5.33873,-1.13253,-1.94469,2.01680,1.30749,0.50597
Poland,8/1/2021,0.32490,-0.04473,0.05533,0.34256,2.63571,1.11244,6.78763,0.72514,0.38023,0.29783
Poland,9/1/2021,-0.36135,-0.44021,0.11653,0.33663,4.02427,1.86089,1.92916,3.46047,-0.24482,-0.10358
Poland,10/1/2021,-1.14159,-0.05917,0.34688,0.51743,2.35394,1.08938,2.32726,2.87601,-0.79470,0.45826
Poland,11/1/2021,-0.42232,-0.55130,-0.07647,0.14382,3.16968,1.54204,2.44032,4.29511,-0.49879,-0.40748
Poland,12/1/2021,-0.54032,-0.07460,0.12660,0.20573,2.36023,-0.07234,1.04673,-0.59006,-0.41372,0.13112
Poland,1/1/2022,-1.38150,0.31567,0.24552,0.36659,5.61651,-0.32699,-3.55614,0.40053,-1.13597,0.68226
Poland,2/1/2022,-0.68618,-0.08733,-0.01474,-0.45708,5.25584,1.60942,5.36812,5.12540,-0.70093,-0.54441
Poland,3/1/2022,-0.98950,-0.51679,-0.18953,-0.36032,5.97117,2.52555,4.85055,6.01305,-1.17903,-0.87711
Poland,4/1/2022,1.10568,-0.09737,-0.07465,0.04977,3.04439,-0.31591,-1.87922,-1.54059,1.03103,-0.04760
Poland,5/1/2022,3.58929,0.22744,-0.16926,-0.02327,1.33501,0.08145,2.57481,2.37910,3.42003,0.20417
Poland,6/1/2022,0.30852,0.01268,-0.08347,-0.17856,3.71811,1.22458,3.28703,5.30615,0.22505,-0.16588
Poland,7/1/2022,-0.10891,0.19035,-0.16184,-0.34506,3.16055,1.15225,8.00876,6.08698,-0.27076,-0.15472
Poland,8/1/2022,0.85687,0.25119,-0.17826,-0.06077,4.09594,-0.47300,-0.15699,2.02366,0.67860,0.19041
Poland,9/1/2022,0.54570,0.24363,-0.26542,-0.16935,2.67303,2.37096,-0.33277,-2.41256,0.28028,0.07428
Poland,10/1/2022,0.29968,0.30558,-0.41071,0.06681,2.46133,1.40704,-1.76862,3.25033,-0.11103,0.37239
Poland,11/1/2022,2.75536,0.46008,0.18158,0.03468,3.26849,1.70565,-0.43865,0.90893,2.93695,0.49476
Poland,12/1/2022,0.54215,2.99769,-0.09212,0.07624,1.12665,1.50679,2.05317,-7.54029,0.45002,3.07393
Poland,1/1/2023,-2.63302,2.10534,0.28322,0.45230,3.20809,-1.36120,-1.91257,2.11180,-2.34980,2.55764
Poland,2/1/2023,4.25925,1.80764,-0.18751,0.02679,4.30747,0.98365,2.49876,5.23004,4.07174,1.83443
Poland,3/1/2023,-2.05017,0.20769,-0.36721,0.39719,3.69993,2.23324,1.35215,-0.34152,-2.41738,0.60488
Poland,4/1/2023,4.19515,0.33342,0.08006,0.06032,2.61799,0.04606,1.16697,-0.44748,4.27522,0.39374
Poland,5/1/2023,1.92572,0.94221,0.18692,-0.17279,2.99508,0.40101,-1.03459,2.05070,2.11264,0.76942
Poland,6/1/2023,0.89429,1.43953,0.22330,0.41517,2.09751,3.92837,3.86875,0.67858,1.11759,1.85470
Poland,7/1/2023,-1.16110,1.91859,0.16808,0.21895,4.42768,-0.74421,-1.59680,3.59611,-0.99302,2.13754
Poland,8/1/2023,0.44835,1.63306,-0.07200,0.10254,4.35591,1.68651,0.34472,-0.45490,0.37636,1.73560
Poland,9/1/2023,0.41026,1.00855,-0.24573,-0.17735,3.08228,1.97223,2.52565,4.41776,0.16453,0.83120
Poland,10/1/2023,0.30315,-0.22181,0.19118,0.38131,2.09667,1.53263,-3.57225,2.76633,0.49433,0.15949
Poland,11/1/2023,1.29266,0.39234,0.09403,0.24319,2.49886,1.86550,2.82635,1.84496,1.38670,0.63552
Poland,12/1/2023,1.21678,0.96165,0.37616,0.08395,-1.13828,2.22095,7.11315,-1.34653,1.59294,1.04560
Poland,1/1/2024,0.26827,0.41658,-0.14504,0.11232,3.47438,-0.15922,-4.73937,1.40785,0.12323,0.52890
Poland,2/1/2024,-0.35946,1.30724,0.69302,0.33787,3.38522,0.71353,1.14100,3.86127,0.33356,1.64511
Poland,3/1/2024,9.35662,1.23617,0.69908,0.22505,0.60776,0.78171,2.22771,-3.65632,10.05570,1.46122
Poland,4/1/2024,-0.95263,1.00841,0.19525,0.25639,0.55463,-0.23279,6.18455,1.14894,-0.75738,1.26480
Poland,5/1/2024,0.24219,-0.21516,0.16326,0.24219,-0.08650,-1.49641,-1.78726,0.39465,0.40546,0.02703
Poland,6/1/2024,2.44122,2.95442,0.07531,0.23562,0.87578,1.91510,0.80477,-3.67312,2.51653,3.19004
Poland,7/1/2024,2.76199,0.04121,0.25592,0.28412,1.93350,-0.80680,-4.66187,6.99227,3.01791,0.32532
Poland,8/1/2024,-0.13765,-2.51188,-0.09140,1.48554,2.70459,-0.00771,1.11774,0.17840,-0.22905,-1.02634
Poland,9/1/2024,5.59520,1.35826,0.24989,0.26765,2.74096,2.74318,0.84295,1.36160,5.84509,1.62592
Poland,10/1/2024,2.77843,1.09044,-0.14830,0.65208,2.88202,1.59204,2.67593,6.46955,2.63013,1.74252
Poland,11/1/2024,2.27804,1.25223,-0.12331,0.38375,2.06437,1.32877,6.93829,1.48716,2.15473,1.63598
Poland,12/1/2024,-0.30388,1.75833,0.09431,0.23577,-2.63436,1.41673,11.44175,-9.09660,-0.20958,1.99411
Poland,1/1/2025,2.47247,0.10975,0.04349,0.59120,4.99464,-1.37187,-2.66609,5.57031,2.51596,0.70095
Poland,2/1/2025,5.30100,-0.98919,0.67265,-0.03020,1.59936,0.33008,-1.61498,5.65399,5.97365,-1.01938
Poland,3/1/2025,2.55365,0.67759,-8.34394,0.50576,3.83318,1.46108,1.69883,-7.37133,-5.79029,1.18335
Poland,4/1/2025,0.00785,0.17157,0.37006,0.13793,0.72666,-0.97786,-1.81442,2.99861,0.37791,0.30951
Portugal,1/1/1995,,,,,,,,,,
Portugal,2/1/1995,,,,,,,,,,
Portugal,3/1/1995,,,,,,,,,,
Portugal,4/1/1995,,,,,,,,,,
Portugal,5/1/1995,,,,,,,,,,
Portugal,6/1/1995,,,,,,,,,,
Portugal,7/1/1995,,,,,,,,,,
Portugal,8/1/1995,,,,,,,,,,
Portugal,9/1/1995,,,,,,,,,,
Portugal,10/1/1995,,,,,,,,,,
Portugal,11/1/1995,,,,,,,,,,
Portugal,12/1/1995,,,,,,,,,,
Portugal,1/1/1996,2.14439,-1.11224,0.16664,0.47797,0.05813,-0.02325,0.24932,3.57183,2.31103,-0.63427
Portugal,2/1/1996,-1.13139,1.89553,0.14561,0.14690,0.18298,-0.02191,0.90717,-2.14294,-0.98578,2.04243
Portugal,3/1/1996,2.03855,0.85591,-0.05253,0.04485,0.08969,0.09738,1.51193,1.00454,1.98602,0.90075
Portugal,4/1/1996,-1.85288,0.99469,0.02781,0.01138,0.06067,0.15799,0.91001,-2.57456,-1.82507,1.00606
Portugal,5/1/1996,0.91134,0.35157,0.19324,-0.00125,0.20072,0.06109,0.90012,0.89014,1.10458,0.35032
Portugal,6/1/1996,-0.15536,-0.35332,0.64524,-0.12905,0.03383,0.04761,-0.49364,0.29443,0.48988,-0.48237
Portugal,7/1/1996,3.44968,0.79667,0.03049,0.14993,0.32019,0.05718,-0.59845,3.03419,3.48017,0.94660
Portugal,8/1/1996,-3.29269,-0.39394,-0.01155,0.06031,0.25407,0.11164,-0.74939,-3.80469,-3.30424,-0.33363
Portugal,9/1/1996,1.61049,0.10026,-0.01396,-0.12183,0.18148,0.16879,1.90619,3.16767,1.59653,-0.02157
Portugal,10/1/1996,-2.10404,1.28231,0.20260,0.05159,0.16485,0.00000,1.44968,-1.10739,-1.90144,1.33390
Portugal,11/1/1996,0.16855,0.76359,0.13535,0.07023,0.16217,0.15450,0.88489,0.06385,0.30390,0.83382
Portugal,12/1/1996,0.23381,-0.72642,0.25631,0.02376,-0.17629,0.11628,1.34032,0.78644,0.49012,-0.70267
Portugal,1/1/1997,2.15876,1.17120,0.12648,0.03527,0.38918,0.17148,2.34119,2.33632,2.28524,1.20647
Portugal,2/1/1997,-1.72888,0.60505,-0.01982,0.25764,0.13873,0.05829,0.31127,-2.40155,-1.74870,0.86269
Portugal,3/1/1997,1.00722,-0.10003,0.04369,0.02070,0.10118,0.08624,2.15702,3.37351,1.05092,-0.07934
Portugal,4/1/1997,-0.29770,-0.94005,0.00115,0.13855,0.13626,0.07214,-0.05725,0.10191,-0.29656,-0.80150
Portugal,5/1/1997,0.19538,-0.07930,0.22871,0.22411,0.24940,0.08160,0.30112,0.24595,0.42409,0.14481
Portugal,6/1/1997,0.49215,1.30141,0.63422,0.05683,0.27619,0.60922,1.83106,0.58990,1.12637,1.35824
Portugal,7/1/1997,1.06181,0.75023,0.21877,-0.05635,0.03536,-0.01547,0.41323,1.23749,1.28058,0.69388
Portugal,8/1/1997,-0.00536,0.99547,0.05149,-0.00536,0.14374,0.05685,-0.11692,-0.62109,0.04613,0.99010
Portugal,9/1/1997,2.75195,1.82803,0.07479,0.06489,0.10559,0.26288,2.51437,3.31070,2.82674,1.89293
Portugal,10/1/1997,-2.12969,1.14159,0.69683,0.04929,0.64417,0.09074,0.54447,-2.52964,-1.43286,1.19088
Portugal,11/1/1997,1.21802,0.39081,0.20395,0.08659,0.10710,0.11394,1.46299,1.38551,1.42197,0.47741
Portugal,12/1/1997,0.66585,-0.57247,0.30680,-0.14562,0.14562,0.76700,-0.23788,0.20565,0.97265,-0.71809
Portugal,1/1/1998,-0.12617,1.11380,0.31108,-0.01740,0.35241,0.26105,-0.22624,-0.84514,0.18491,1.09640
Portugal,2/1/1998,0.60515,1.26581,0.58882,0.09904,0.07836,0.13714,2.28891,0.58229,1.19397,1.36485
Portugal,3/1/1998,0.10735,0.35890,0.43480,0.04988,0.21035,0.59311,2.24884,1.74355,0.54215,0.40878
Portugal,4/1/1998,-0.03164,0.86633,-0.22804,0.07310,0.05346,0.10693,1.21330,-0.69830,-0.25968,0.93944
Portugal,5/1/1998,-0.34601,0.15637,-0.17522,-0.01220,0.10536,0.15193,0.02662,-1.85979,-0.52123,0.14417
Portugal,6/1/1998,0.33483,-0.02093,0.33703,0.19385,0.54960,1.64990,1.46927,-0.13768,0.67185,0.17292
Portugal,7/1/1998,1.02946,0.33913,0.61350,0.07792,2.55608,0.83849,-1.14360,1.88880,1.64296,0.41705
Portugal,8/1/1998,1.15558,-0.25557,-0.10575,0.05949,0.13440,0.35582,1.10931,1.95864,1.04982,-0.19608
Portugal,9/1/1998,0.73516,0.64283,-0.26891,0.16965,0.09002,0.38893,5.16921,4.26786,0.46626,0.81249
Portugal,10/1/1998,-0.25905,1.03861,0.04895,0.04298,1.38003,1.63312,2.41148,0.70076,-0.21011,1.08158
Portugal,11/1/1998,0.35398,-0.40638,0.49953,0.03959,0.11178,0.59734,0.96063,0.77433,0.85351,-0.36679
Portugal,12/1/1998,-0.12776,-0.26489,0.09728,0.20512,0.26489,0.46298,-0.35046,-1.51904,-0.03047,-0.05978
Portugal,1/1/1999,0.22983,1.41499,0.46779,0.28555,0.22171,0.07777,-0.91818,-1.56589,0.69763,1.70054
Portugal,2/1/1999,0.01569,1.51415,-0.40908,0.71505,-0.03474,-0.02690,1.96246,-1.78986,-0.39339,2.22920
Portugal,3/1/1999,0.38308,1.18407,-0.64209,0.33846,0.11971,-1.66618,3.20612,1.92520,-0.25901,1.52253
Portugal,4/1/1999,1.68916,-2.06274,-0.09955,0.36930,0.10811,1.76516,-2.14730,-1.14216,1.58960,-1.69344
Portugal,5/1/1999,-0.05739,0.43788,-0.10203,-0.28590,-0.52715,-0.86938,1.58359,0.47082,-0.15942,0.15198
Portugal,6/1/1999,1.11144,1.13115,-0.09859,0.67973,0.28019,0.13698,2.09211,0.68284,1.01285,1.81088
Portugal,7/1/1999,-0.69259,-0.06936,1.13258,0.13458,-0.15011,1.12016,0.63565,-0.71123,0.43999,0.06522
Portugal,8/1/1999,1.61280,-0.15269,0.21525,0.08165,0.21843,0.82284,0.58213,1.88001,1.82805,-0.07104
Portugal,9/1/1999,2.73650,0.82851,-0.39798,0.04095,-0.15331,0.18061,1.42390,1.17609,2.33852,0.86946
Portugal,10/1/1999,1.15200,0.10706,0.03212,-0.09207,0.77407,0.59099,-0.85222,0.37579,1.18412,0.01499
Portugal,11/1/1999,0.77537,-0.37631,0.46522,-0.05583,-0.14060,0.19436,1.78024,1.74509,1.24059,-0.43214
Portugal,12/1/1999,0.10515,0.62177,0.29825,-0.11323,0.04954,0.39328,-1.25568,-2.38498,0.40339,0.50854
Portugal,1/1/2000,0.68931,0.61633,0.10441,-0.00101,0.10847,1.08567,0.18449,-1.88547,0.79372,0.61531
Portugal,2/1/2000,0.63333,0.12588,0.73363,0.12981,0.26552,0.40222,5.43833,5.00760,1.36696,0.25569
Portugal,3/1/2000,1.14757,-0.07329,-0.46867,0.05400,2.39253,2.62880,2.11770,1.33079,0.67890,-0.01929
Portugal,4/1/2000,-0.19791,-0.33427,-0.49999,0.20265,0.50188,0.00379,0.15530,-1.08615,-0.69790,-0.13163
Portugal,5/1/2000,0.35876,0.72024,-0.51097,-0.29535,0.22830,0.33249,4.85689,2.88007,-0.15220,0.42490
Portugal,6/1/2000,-0.30279,0.31797,0.24679,0.05980,1.23393,1.06118,0.70998,-0.83907,-0.05600,0.37777
Portugal,7/1/2000,0.22082,0.36459,0.42848,0.15316,0.46137,-0.32606,3.77648,4.53572,0.64930,0.51775
Portugal,8/1/2000,0.70788,1.11199,-0.16815,0.27845,0.40140,0.27212,-2.97164,-4.59171,0.53972,1.39044
Portugal,9/1/2000,-1.20090,-0.52065,-0.26774,0.08023,0.27472,0.38373,1.37532,-0.16134,-1.46864,-0.44042
Portugal,10/1/2000,1.59060,0.30615,-0.12400,0.14794,-0.05473,0.26168,0.84746,1.02363,1.46660,0.45409
Portugal,11/1/2000,0.15501,0.55408,0.14302,0.20725,0.32628,0.56607,4.82402,3.65077,0.29802,0.76133
Portugal,12/1/2000,2.16971,1.85924,0.87668,0.03500,1.16113,2.11497,1.76951,0.39572,3.04639,1.89423
Portugal,1/1/2001,0.42035,0.13042,0.06474,0.28242,0.45413,0.47477,1.66170,0.51324,0.48509,0.41284
Portugal,2/1/2001,2.61764,0.90419,0.20093,0.06175,0.31061,0.77608,2.60566,2.97803,2.81857,0.96595
Portugal,3/1/2001,0.29832,0.45658,0.39928,0.06458,0.20646,0.75945,0.34744,-0.42566,0.69760,0.52116
Portugal,4/1/2001,0.30150,0.81261,0.03657,0.04638,0.18018,-0.13915,-1.09984,-2.34507,0.33807,0.85900
Portugal,5/1/2001,0.70370,0.44320,0.18445,-0.12151,0.23340,0.25001,3.16360,2.35150,0.88815,0.32169
Portugal,6/1/2001,0.99821,0.82416,0.34127,0.03839,2.81119,2.89650,1.85905,1.14410,1.33947,0.86255
Portugal,7/1/2001,1.55092,0.01377,-0.10242,-0.08951,0.38730,0.34943,2.59318,3.66126,1.44850,-0.07574
Portugal,8/1/2001,0.48806,-0.53669,-0.00360,0.33408,0.34759,0.62043,-2.12424,-3.13368,0.48446,-0.20261
Portugal,9/1/2001,1.65273,0.54666,0.18769,0.21593,0.18677,0.09840,-1.13067,-0.83912,1.84041,0.76259
Portugal,10/1/2001,0.95206,1.03269,0.13950,0.00544,0.61418,0.07519,3.41783,2.96127,1.09157,1.03812
Portugal,11/1/2001,0.54098,0.94783,0.12081,0.21764,-0.05330,0.17589,3.85348,1.85124,0.66179,1.16546
Portugal,12/1/2001,0.39175,1.44832,0.79600,0.13386,0.38194,0.42298,-0.31322,-1.11993,1.18775,1.58218
Portugal,1/1/2002,0.53085,0.94865,0.11306,0.07508,-0.28177,-0.13426,-0.61300,-1.64556,0.64392,1.02373
Portugal,2/1/2002,1.05361,0.86742,0.08091,0.31930,0.14356,-0.17749,2.58487,1.73224,1.13453,1.18673
Portugal,3/1/2002,-0.23296,0.92572,0.10334,0.11998,0.47468,0.05605,3.34818,1.96179,-0.12962,1.04571
Portugal,4/1/2002,0.24715,-0.80789,0.06998,-0.00354,0.21880,0.12756,1.85053,1.53782,0.31713,-0.81143
Portugal,5/1/2002,0.54745,1.03988,0.21366,0.18248,0.06144,-0.03668,4.16135,2.67489,0.76111,1.22236
Portugal,6/1/2002,0.87805,-0.06306,0.39842,0.03440,-0.01338,0.20638,2.20516,2.45739,1.27647,-0.02866
Portugal,7/1/2002,1.87919,0.64293,-0.07044,-0.22225,0.18157,1.37318,1.04973,0.50502,1.80875,0.42069
Portugal,8/1/2002,0.62479,0.70105,0.04693,0.14080,0.07138,0.62185,-2.29871,-3.25594,0.67172,0.84185
Portugal,9/1/2002,0.82093,0.27070,-0.05492,0.08239,0.18145,-2.44022,2.80311,4.45673,0.76600,0.35309
Portugal,10/1/2002,-0.08045,0.02943,-0.00294,0.14324,-0.47976,0.05494,4.58865,2.64605,-0.08339,0.17268
Portugal,11/1/2002,0.34747,1.07446,0.41557,-0.19927,0.15721,0.07710,-0.65089,-1.21665,0.76304,0.87519
Portugal,12/1/2002,1.24838,0.62623,1.96014,0.09368,-0.13237,-1.11092,-6.98625,-3.42439,3.20852,0.71991
Portugal,1/1/2003,-1.01970,1.02076,0.05417,-0.02974,0.06161,0.27829,4.03206,2.03196,-0.96553,0.99102
Portugal,2/1/2003,0.19714,3.66819,0.46862,0.17991,0.52895,0.23162,2.96472,1.11392,0.66577,3.84810
Portugal,3/1/2003,1.91383,0.39228,0.32852,-0.40633,-1.09038,0.36418,-0.76078,-0.38039,2.24235,-0.01405
Portugal,4/1/2003,-2.21725,1.09669,-0.81574,0.43390,6.92728,6.43046,2.54593,-2.70214,-3.03299,1.53060
Portugal,5/1/2003,0.40189,1.26937,0.41115,0.16678,0.16909,0.13203,5.59054,4.67789,0.81304,1.43614
Portugal,6/1/2003,1.79024,2.00717,0.35572,-0.00233,0.17261,0.22043,1.71677,2.31623,2.14596,2.00484
Portugal,7/1/2003,0.62204,2.41424,1.41124,0.01706,0.58110,-0.21265,1.14173,2.21410,2.03328,2.43130
Portugal,8/1/2003,0.75075,1.39456,0.45334,0.05458,0.26733,0.27513,-0.47896,-1.26758,1.20409,1.44914
Portugal,9/1/2003,0.86632,1.17267,0.70585,0.09426,0.34900,-0.12681,5.07447,5.14741,1.57216,1.26693
Portugal,10/1/2003,2.26940,0.99732,0.55770,0.30399,0.00117,-0.24670,3.58708,5.28240,2.82710,1.30131
Portugal,11/1/2003,-0.54648,1.61019,2.85294,-0.08074,0.18489,0.08191,3.14782,3.70718,2.30645,1.52944
Portugal,12/1/2003,1.79001,3.84908,3.19795,-0.02211,1.93130,1.33422,-14.11249,-12.73282,4.98796,3.82697
Portugal,1/1/2004,1.40889,-0.87157,-0.12865,0.28506,0.34939,0.66724,8.57949,8.87842,1.28024,-0.58651
Portugal,2/1/2004,-0.06576,0.30478,0.24281,0.35663,0.41986,0.11382,-1.16600,-2.06011,0.17705,0.66141
Portugal,3/1/2004,1.33897,1.37944,-0.62780,-0.06621,0.50763,0.77126,9.11408,6.94990,0.71118,1.31322
Portugal,4/1/2004,0.37035,1.71032,-0.40391,1.10985,0.15461,-0.47103,0.67718,-2.80219,-0.03356,2.82016
Portugal,5/1/2004,1.21753,0.40945,0.39384,-0.08885,3.12308,3.03663,-0.64959,-0.07084,1.61137,0.32059
Portugal,6/1/2004,0.87275,2.54905,0.24762,-0.43577,0.05826,0.90552,4.02021,1.70301,1.12037,2.11328
Portugal,7/1/2004,1.38359,0.56423,1.04750,0.07360,0.44402,0.47837,-1.90243,-0.06256,2.43109,0.63782
Portugal,8/1/2004,-1.58774,0.81214,0.02070,0.02557,0.37380,0.42129,-2.59713,-5.70930,-1.56704,0.83771
Portugal,9/1/2004,-0.24313,0.49116,-0.16005,-0.03910,0.33355,0.49971,3.56272,1.70805,-0.40319,0.45206
Portugal,10/1/2004,2.35430,0.39592,0.01124,-0.20483,0.35221,0.13614,-3.10119,-1.29393,2.36554,0.19109
Portugal,11/1/2004,0.83015,-0.21306,1.80710,0.68724,0.49367,0.37415,5.31736,5.55251,2.63725,0.47418
Portugal,12/1/2004,-0.98412,4.37893,4.98361,0.06570,-4.28507,1.28043,-4.93132,-11.24094,3.99949,4.44462
Portugal,1/1/2005,-0.81208,-0.61792,0.20466,-0.01837,1.42475,0.49722,5.34611,4.10371,-0.60742,-0.63629
Portugal,2/1/2005,1.31964,1.83110,0.21083,0.29282,0.65071,0.39043,0.32405,-0.99429,1.53048,2.12393
Portugal,3/1/2005,-0.06600,1.89958,-0.04092,0.31550,0.12673,0.53199,1.84017,-1.86789,-0.10693,2.21507
Portugal,4/1/2005,4.58778,0.61326,-1.05315,-0.31957,0.84484,0.62619,2.77130,3.28623,3.53463,0.29369
Portugal,5/1/2005,0.36432,1.63498,-1.12215,0.06093,0.31735,0.12313,0.46206,-3.99859,-0.75783,1.69591
